"TOA5","barranquitas","CR1000X","34548","CR1000X.Std.05.02","CPU:barranquitas_CR1000x_5-11-24.CR1X","47840","t5minute"
"TIMESTAMP","RECORD","BattV_Min","PanelTemp_C","Enc_RH_Max","Rain_mm_Tot","rain_cum","Freq2","air_temp","atmos_pressure","AVWRC","Freq","Amp","SNRat","NFreq","DRat","ThermRes","ThermTemp","Lvl","suction1_25cm","suction2_50cm","suction3_78cm","wc1_25cm","wc2_53cm","wc3_82cm","wc4_100cm"
"TS","RN","Volts","","%","mm","cm","Hz","degC","kPa","","Hz","mV RMS","","Hz","","ohms","deg C","mH2O","kPa","kPa","kPa","vol water/total vol","vol water/total vol","vol water/total vol","vol water/total vol"
"","","Min","Smp","Max","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-18 13:25:00",279,13.66,29.26,6.276,0,0.02,"NAN",-146.9687,"NAN",0,2897,1.438,412.3,3052,0.516,3146,23.92,0.045,-1519.9,-643.3,-760.8,0.1053361,0.05702353,0.0824036,0.08195502
"2024-07-18 13:30:00",280,13.92,29.27,6.604,0,0.02,"NAN",-149.4713,"NAN",0,2897,1.438,327.8,3446,0.516,3146,23.92,0.045,-1447.6,-647.7,-758.7,0.1048782,0.05697185,0.0824132,0.08203232
"2024-07-18 13:35:00",281,13.92,29.29,6.261,0,0.02,"NAN",-149.4713,"NAN",0,2897,1.438,394.2,3448,0.516,3146,23.92,0.045,-1472.6,-642.2,-770.3,0.1047155,0.05694205,0.0824191,0.08197528
"2024-07-18 13:40:00",282,13.82,29.34,6.213,0,0.02,"NAN",-149.4713,"NAN",0,2897,1.438,402.2,3473,0.516,3146,23.92,0.043,-1482.5,-642.6,-758.4,0.1056831,0.05681664,0.08244115,0.08190733
"2024-07-18 13:45:00",283,13.92,29.45,6.094,0,0.02,"NAN",-149.4713,"NAN",0,2897,1.438,462.4,3078,0.516,3146,23.92,0.045,-1477.9,-644.7,-764.5,0.1054587,0.05686706,0.08238739,0.08200437
"2024-07-18 13:50:00",284,13.94,29.54,6.267,0,0.02,"NAN",-151.2083,"NAN",0,2897,1.438,381.1,3443,0.516,3146,23.92,0.045,-1478.4,-643.8,-756.4,0.1053795,0.05691731,0.08236909,0.08203113
"2024-07-18 13:55:00",285,13.91,29.64,6.028,0,0.02,"NAN","NAN","NAN",0,2897,1.438,458.3,2661,0.516,3146,23.92,0.043,-1465,-644.5,-769,0.1045989,0.05697268,0.0823921,0.08207989
"2024-07-18 14:00:00",286,13.92,29.75,5.741,0,0.02,"NAN",-151.2083,"NAN",0,2897,1.438,410.5,2693,0.516,3146,23.92,0.044,-1487.3,-647.4,-762.8,0.105121,0.05693644,0.08236635,0.08199012
"2024-07-18 14:05:00",287,13.49,29.89,6.194,0,0.02,"NAN",-157.5623,"NAN",0,2897,1.438,552.3,2585,0.516,3146,23.92,0.042,-1479.3,-643.1,-767.9,0.1061858,0.0566572,0.08239204,0.08187401
"2024-07-18 14:10:00",288,13.91,29.99,5.907,0,0.02,"NAN","NAN","NAN",0,2897,1.375,453.2,3439,0.516,3146,23.92,0.041,-1479,-642.2,-774.3,0.1056914,0.05688494,0.08242732,0.08198833
"2024-07-18 14:15:00",289,13.91,30.11,6.365,0,0.02,"NAN",-151.2083,"NAN",0,2897,1.375,351.5,3445,0.516,3146,23.92,0.04,-1461.6,-643.8,-773.6,0.1055796,0.05687892,0.0824495,0.08202457
"2024-07-18 14:20:00",290,13.42,30.17,6.006,0,0.02,"NAN",-151.2083,"NAN",0,2897,1.375,449.1,3125,0.508,3146,23.92,0.04,-1454.2,-645.2,-755.7,0.1063381,0.05673927,0.08235675,0.08191997
"2024-07-18 14:25:00",291,13.38,30.15,6.428,0,0.02,"NAN","NAN","NAN",0,2897,1.438,554.8,2572,0.516,3146,23.92,0.043,-1452.5,-649.8,-754.8,0.1064135,0.05671716,0.08229685,0.08186769
"2024-07-18 14:30:00",292,13.3,30.03,6.535,0,0.02,"NAN",-148.102,"NAN",0,2897,1.438,519.8,2627,0.516,3146,23.92,0.043,-1470.1,-640.6,-758.6,0.1064094,0.05653423,0.08226728,0.08181965
"2024-07-18 14:35:00",293,13.91,29.84,6.451,0,0.02,"NAN",-153.6039,"NAN",0,2897,1.438,452.1,3441,0.516,3146,23.92,0.043,-1497.4,-648.9,-755.6,0.104712,0.05693138,0.08236361,0.08194941
"2024-07-18 14:40:00",294,13.92,29.65,6.741,0,0.02,"NAN",-142.537,"NAN",0,2897,1.438,450.1,3443,0.516,3146,23.92,0.042,-1534.6,-646.2,-750.2,0.1047187,0.05686718,0.08242208,0.08199251
"2024-07-18 14:45:00",295,13.93,29.51,6.461,0,0.02,"NAN",-143.1042,"NAN",0,2897,1.375,399.5,3444,0.516,3146,23.92,0.04,-1525.8,-648.4,-759,0.1046506,0.05690855,0.08244538,0.08194184
"2024-07-18 14:50:00",296,13.91,29.44,6.465,0,0.02,"NAN",-149.4713,"NAN",0,2897,1.375,439.1,3448,0.516,3146,23.92,0.04,-1503.5,-649.6,-769.1,0.1047931,0.0569278,0.08243954,0.08198178
"2024-07-18 14:55:00",297,13.92,29.41,6.561,0,0.02,"NAN",-146.9687,"NAN",0,2897,1.375,298.9,3442,0.516,3146,23.92,0.039,-1493,-643.9,-766.7,0.1045859,0.05688745,0.0824495,0.0819152
"2024-07-18 15:00:00",298,13.3,29.4,6.24,0,0.02,"NAN","NAN","NAN",0,2897,1.375,502.5,3191,0.516,3146,23.92,0.038,-1477.4,-651.1,-802.4,0.1064405,0.05648088,0.08229661,0.08187389
"2024-07-18 15:05:00",299,13.17,29.42,6.562,0,0.02,"NAN",-153.6039,"NAN",0,2897,1.375,418.9,3142,0.516,3146,23.92,0.038,-1510.6,-647.1,-756.9,0.1068259,0.05598974,0.08233345,0.08178359
"2024-07-18 15:10:00",300,13.14,29.43,6.5,0,0.02,"NAN",-148.102,"NAN",0,2897,1.375,690,2381,0.516,3146,23.92,0.039,-1520,-651.6,-759.1,0.1069399,0.05566388,0.0822708,0.08183831
"2024-07-18 15:15:00",301,12.98,29.47,6.404,0,0.02,"NAN",-157.5623,"NAN",0,2897,1.375,575.1,3197,0.508,3146,23.92,0.04,-1519.1,-648.5,-767,0.1072944,0.0566259,0.08225077,0.08182997
"2024-07-18 15:20:00",302,13.94,29.4,6.779,0,0.02,"NAN","NAN","NAN",0,2897,1.375,300.3,3442,0.516,3146,23.92,0.039,-1524.3,-649.5,-761.2,0.1046259,0.05681974,0.08238482,0.08187997
"2024-07-18 15:25:00",303,13.94,29.31,6.795,0,0.02,"NAN",-157.5623,"NAN",0,2897,1.375,260.6,3446,0.516,3146,23.92,0.038,-1522.7,-649.5,-812.4,0.1046441,0.05682743,0.08240408,0.08185184
"2024-07-18 15:30:00",304,13.91,29.23,6.715,0,0.02,"NAN",-146.9687,"NAN",0,2897,1.375,412.3,3446,0.516,3146,23.92,0.035,-1525.4,-651.4,-755.2,0.1045976,0.05687749,0.08234686,0.08185935
"2024-07-18 15:35:00",305,13.51,29.18,6.425,0,0.02,"NAN",-157.5623,"NAN",0,2897,1.313,435.2,2552,0.516,3146,23.92,0.034,-1522.2,-645.6,-748.7,0.105669,0.0567137,0.08231574,0.0818662
"2024-07-18 15:40:00",306,13.52,29.17,6.198,0,0.02,"NAN",-151.2083,"NAN",0,2898,1.313,432.3,2552,0.516,3146,23.92,0.034,-1505.6,-650.4,-785.6,0.1056907,0.05677372,0.08233172,0.08183199
"2024-07-18 15:45:00",307,13.52,29.2,6.43,0,0.02,"NAN",-153.6039,"NAN",0,2898,1.313,428.4,3235,0.516,3146,23.92,0.033,-1505,-642.3,-776.4,0.1056688,0.05680126,0.08226341,0.08188158
"2024-07-18 15:50:00",308,13.51,29.24,6.483,0,0.02,"NAN",-153.6039,"NAN",0,2898,1.313,431.3,2524,0.516,3146,23.92,0.033,-1562.2,-651.1,-796.2,0.1056239,0.05678105,0.08222562,0.08190089
"2024-07-18 15:55:00",309,13.53,29.29,6.456,0,0.02,"NAN",-146.9687,"NAN",0,2898,1.313,427.4,2501,0.516,3146,23.92,0.032,-1519.6,-649.6,-795.7,0.1059107,0.05662251,0.08229077,0.08182001
"2024-07-18 16:00:00",310,13.53,29.31,6.613,0,0.02,"NAN","NAN","NAN",0,2898,1.313,423.6,3235,0.516,3146,23.92,0.032,-1492.5,-645.3,-805.8,0.105574,0.05667883,0.0823099,0.08187222
"2024-07-18 16:05:00",311,13.19,29.4,6.489,0,0.02,"NAN",-149.4712,"NAN",0,2898,1.313,382,3210,0.516,3146,23.92,0.031,-1513.6,-643.9,-805.5,0.1075727,0.05577165,0.08225095,0.08174127
"2024-07-18 16:10:00",312,13.51,29.49,6.379,0,0.02,"NAN",-146.0001,"NAN",0,2898,1.313,479.4,2395,0.516,3146,23.92,0.031,-1493.7,-650.5,-761.3,0.1058836,0.05665141,0.08220959,0.08177245
"2024-07-18 16:15:00",313,13.51,29.58,6.523,0,0.02,"NAN",-151.2082,"NAN",0,2898,1.313,423.6,2490,0.516,3146,23.92,0.031,-1519.8,-646.3,-857,0.1057438,0.05670196,0.08220577,0.08177024
"2024-07-18 16:20:00",314,13.53,29.64,6.362,0,0.02,"NAN",-157.5622,"NAN",0,2898,1.313,423.6,2496,0.516,3146,23.92,0.031,-1495.8,-644.5,-819.2,0.1055699,0.05675852,0.08220476,0.08178896
"2024-07-18 16:25:00",315,13.52,29.64,6.545,0,0.02,"NAN",-153.6039,"NAN",0,2898,1.313,422.6,3246,0.516,3146,23.92,0.031,-1510.6,-648.9,-781.3,0.1055803,0.0567109,0.08219624,0.08184773
"2024-07-18 16:30:00",316,13.41,29.6,6.569,0,0.02,"NAN",-148.102,"NAN",0,2898,1.313,421.7,3255,0.516,3146,23.92,0.031,-1517.8,-643.8,-782.3,0.1061063,0.05657375,0.08224028,0.08184946
"2024-07-18 16:35:00",317,13.52,29.52,6.48,0,0.02,"NAN",-151.2083,"NAN",0,2898,1.313,453.2,2444,0.516,3146,23.92,0.032,-1524.8,-646.4,-780.4,0.1059285,0.05665004,0.08224052,0.08178705
"2024-07-18 16:40:00",318,13.52,29.42,6.883,0,0.02,"NAN",-153.6039,"NAN",0,2898,1.313,427.4,2498,0.516,3146,23.92,0.032,-1528.5,-652.2,-848.5,0.1055425,0.05667549,0.08221561,0.08176035
"2024-07-18 16:45:00",319,13.52,29.31,6.534,0,0.02,"NAN",-149.4713,"NAN",0,2898,1.313,423.6,2493,0.516,3146,23.92,0.031,-1522.6,-647.3,-804.2,0.1055899,0.05675352,0.08224636,0.08182764
"2024-07-18 16:50:00",320,13.51,29.2,6.802,0,0.02,"NAN",-146.0001,"NAN",0,2898,1.313,360.3,2538,0.516,3146,23.92,0.031,-1545.7,-650,-795.3,0.105619,0.05669326,0.08219069,0.08176535
"2024-07-18 16:55:00",321,13.42,29.1,6.937,0,0.02,"NAN",-151.2083,"NAN",0,2898,1.313,451.1,2435,0.516,3146,23.92,0.031,-1493,-651.3,-780.9,0.1060292,0.05655009,0.08221442,0.08179581
"2024-07-18 17:00:00",322,13.43,29,7.042,0,0.02,"NAN",-144.4004,"NAN",0,2898,1.313,378.6,2551,0.516,3146,23.92,0.031,-1498.9,-651.3,-819.2,0.106025,0.05656272,0.08216453,0.08180875
"2024-07-18 17:05:00",323,13.11,28.97,6.938,0,0.02,"NAN",-148.102,"NAN",0,2898,1.313,382,2549,0.516,3146,23.92,0.032,-1474.5,-648.5,-807.8,0.1068896,0.05545938,0.08220243,0.08175826
"2024-07-18 17:10:00",324,13.01,28.92,6.868,0,0.02,"NAN",-146.9687,"NAN",0,2898,1.313,361.9,2556,0.516,3146,23.92,0.032,-1521.2,-647.3,-817.7,0.1071633,0.05634886,0.08216053,0.08167708
"2024-07-18 17:15:00",325,12.96,28.84,7.159,0,0.02,"NAN",-157.5622,"NAN",0,2898,1.313,428.4,2517,0.516,3146,23.92,0.032,-1504.5,-648.3,-852.6,0.1073009,0.05681396,0.08220732,0.08168936
"2024-07-18 17:20:00",326,13.07,28.69,7.454,0,0.02,"NAN",-146.0001,"NAN",0,2898,1.313,427.4,2489,0.516,3146,23.92,0.032,-1531.6,-648.2,-838.3,0.1068713,0.05556607,0.08212715,0.08171916
"2024-07-18 17:25:00",327,13.09,28.51,7.214,0,0.02,"NAN",-146.0001,"NAN",0,2898,1.313,556.1,2384,0.516,3146,23.92,0.032,-1538.3,-652.8,-849.4,0.1068377,0.05574685,0.08211929,0.08164102
"2024-07-18 17:30:00",328,13.07,28.31,7.25,0,0.02,"NAN",-149.4713,"NAN",0,2898,1.313,487,2433,0.516,3146,23.92,0.032,-1500.6,-647.3,-858.8,0.1068904,0.05567861,0.08217692,0.08160526
"2024-07-18 17:35:00",329,13.07,28.11,7.703,0,0.02,"NAN",-144.4004,"NAN",0,2898,1.313,488.1,2454,0.516,3146,23.92,0.033,-1531.2,-642.6,-808.4,0.1069162,0.0555222,0.08214265,0.08166587
"2024-07-18 17:40:00",330,13.05,27.9,7.324,0,0.02,"NAN",-146.0002,"NAN",0,2898,1.313,559.8,2406,0.516,3146,23.92,0.033,-1511,-650.3,-832.3,0.1069761,0.05554497,0.08211315,0.08167195
"2024-07-18 17:45:00",331,13.02,27.72,7.321,0,0.02,"NAN",-149.4713,"NAN",0,2898,1.313,408.6,3182,0.516,3146,23.92,0.034,-1529,-645.9,-844.9,0.1070983,0.05550706,0.08211738,0.08167636
"2024-07-18 17:50:00",332,13.03,27.54,7.419,0,0.02,"NAN",-146.0001,"NAN",0,2897,1.375,435.2,2563,0.516,3146,23.92,0.035,-1497.2,"NAN",-809.6,0.1071105,0.05550116,0.08215731,0.08167988
"2024-07-18 17:55:00",333,13.03,27.38,7.671,0,0.02,"NAN","NAN","NAN",0,2897,1.375,437.1,2566,0.516,3146,23.92,0.036,-1505.2,-651.1,-849.9,0.1070976,0.05560601,0.08217752,0.08161253
"2024-07-18 18:00:00",334,13.03,27.22,7.389,0,0.02,"NAN",-142.0122,"NAN",0,2897,1.375,410.5,3175,0.516,3146,23.92,0.036,-1516.8,-648.1,-851,0.1071039,0.05544156,0.08215111,0.08162528
"2024-07-18 18:05:00",335,12.9,27.14,7.599,0,0.02,"NAN","NAN","NAN",0,2897,1.375,410.5,3159,0.516,3146,23.92,0.036,-1494.1,-650.4,-819.7,0.1075595,0.05728245,0.08211559,0.08152455
"2024-07-18 18:10:00",336,12.89,27.07,7.36,0,0.02,"NAN","NAN","NAN",0,2897,1.375,435.2,2574,0.516,3146,23.92,0.037,-1548.9,-642,-830.7,0.1076652,0.05750668,0.08210772,0.08151919
"2024-07-18 18:15:00",337,12.88,27.03,7.575,0,0.02,"NAN",-151.2083,"NAN",0,2897,1.375,468.7,3182,0.516,3146,23.92,0.037,-1538.8,-651.1,-840.6,0.1076391,0.05755693,0.08216095,0.08156741
"2024-07-18 18:20:00",338,12.99,26.93,7.399,0,0.02,"NAN",-148.102,"NAN",0,2897,1.375,500.3,2549,0.516,3146,23.92,0.038,-1480,-643.3,-809.8,0.1072565,0.05585641,0.08211237,0.08153033
"2024-07-18 18:25:00",339,13,26.8,7.728,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.375,502.5,2554,0.516,3146,23.92,0.038,-1496.5,-637.5,-838.6,0.1072474,0.05581427,0.08215624,0.0815708
"2024-07-18 18:30:00",340,13,26.65,7.518,0,0.02,"NAN",-148.102,"NAN",0,2897,1.375,444.1,2608,0.516,3146,23.92,0.038,-1509.6,-649.4,-817.4,0.1072669,0.05567008,0.08210582,0.08153462
"2024-07-18 18:35:00",341,13,26.49,7.446,0,0.02,"NAN","NAN","NAN",0,2897,1.375,439.1,2598,0.516,3146,23.92,0.038,-1456.4,-651.8,-836,0.1072695,0.05574286,0.0820806,0.08149952
"2024-07-18 18:40:00",342,13,26.34,7.752,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.375,501.4,2545,0.516,3146,23.92,0.038,-1438.8,-644.4,-864.4,0.1072493,0.05576843,0.08210528,0.08148289
"2024-07-18 18:45:00",343,13,26.2,7.566,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.375,623.6,3267,0.516,3146,23.92,0.038,-1525.6,-642.2,-855.5,0.1072698,0.05574644,0.08209836,0.08147782
"2024-07-18 18:50:00",344,12.99,26.06,7.402,0,0.02,"NAN",-141.5239,"NAN",0,2897,1.375,575.1,2486,0.516,3146,23.92,0.038,-1538.8,-650.7,-878.5,0.1073444,0.05577683,0.08215594,0.08156556
"2024-07-18 18:55:00",345,12.99,25.94,7.822,0,0.02,"NAN",-149.4713,"NAN",0,2897,1.375,504.8,2538,0.516,3146,23.92,0.038,-1489.5,-642.7,-861.6,0.1072779,0.05569327,0.08211046,0.0815872
"2024-07-18 19:00:00",346,12.99,25.83,7.49,0,0.02,"NAN",-146.0001,"NAN",0,2897,1.375,577.7,2491,0.516,3146,23.92,0.038,-1518.8,-653.8,-838.1,0.1072948,0.05581266,0.08208245,0.08151853
"2024-07-18 19:05:00",347,12.86,25.8,7.654,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.375,418.9,2641,0.516,3146,23.92,0.039,-1480.6,-649.9,-856.5,0.1078141,0.05754071,0.08216304,0.08151919
"2024-07-18 19:10:00",348,12.86,25.8,7.869,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.375,511.7,3164,0.516,3146,23.92,0.04,-1489.9,-647,-861.9,0.1078767,0.05758375,0.08215576,0.08154082
"2024-07-18 19:15:00",349,12.86,25.83,7.861,0,0.02,"NAN","NAN","NAN",0,2897,1.375,453.2,3122,0.516,3146,23.92,0.041,-1486.3,-646.5,-848.3,0.1078635,0.05784005,0.08211625,0.08154804
"2024-07-18 19:20:00",350,12.97,25.79,7.859,0,0.02,"NAN",-151.2083,"NAN",0,2897,1.375,451.1,3116,0.508,3146,23.92,0.041,-1488.7,-645.3,-856.9,0.1074169,0.05589616,0.08216959,0.0815624
"2024-07-18 19:25:00",351,12.98,25.73,7.752,0,0.02,"NAN",-148.1019,"NAN",0,2897,1.375,451.1,3118,0.516,3146,23.92,0.041,-1486.9,-651.2,-842.6,0.1073999,0.05593365,0.08216804,0.08150727
"2024-07-18 19:30:00",352,12.98,25.65,7.47,0,0.02,"NAN",-143.7219,"NAN",0,2897,1.375,482.6,2640,0.516,3146,23.92,0.042,-1462.6,-646.6,-859,0.1073464,0.05590594,0.08212894,0.08153343
"2024-07-18 19:35:00",353,12.98,25.56,7.359,0,0.02,"NAN",-151.2083,"NAN",0,2897,1.438,516.3,2609,0.516,3146,23.92,0.042,-1464.7,-646.7,-865.4,0.1074244,0.05598581,0.08210939,0.08148497
"2024-07-18 19:40:00",354,12.98,25.46,7.405,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.438,404.1,3079,0.516,3146,23.92,0.042,-1480.1,-636.9,-871,0.1074021,0.05579847,0.08207858,0.08145046
"2024-07-18 19:45:00",355,12.98,25.37,7.437,0,0.02,"NAN",-144.4003,"NAN",0,2897,1.438,457.3,3102,0.516,3146,23.92,0.043,-1457.1,-646.3,-838.7,0.1074283,0.05591947,0.08215111,0.08152515
"2024-07-18 19:50:00",356,12.98,25.29,7.859,0,0.02,"NAN",-146.9686,"NAN",0,2897,1.438,597.5,2556,0.516,3146,23.92,0.043,-1473.3,-651.9,-843.9,0.1074293,0.05589181,0.08211911,0.081541
"2024-07-18 19:55:00",357,12.98,25.21,7.569,0,0.02,"NAN",-143.1041,"NAN",0,2897,1.438,487,2635,0.516,3146,23.92,0.043,-1460.5,-645.7,-851.8,0.1074291,0.05583727,0.08209372,0.08147657
"2024-07-18 20:00:00",358,12.98,25.14,7.33,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.438,646.5,3185,0.516,3146,23.92,0.043,-1500.5,-647,-874.4,0.1074274,0.05585843,0.0820806,0.08145112
"2024-07-18 20:05:00",359,12.84,25.16,7.567,0,0.02,"NAN",-149.4712,"NAN",0,2897,1.438,458.3,2663,0.516,3146,23.92,0.043,-1471.7,-646.4,-869.3,0.1079086,0.05767298,0.08210421,0.08142644
"2024-07-18 20:10:00",360,12.84,25.19,7.612,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.438,554.8,2595,0.516,3146,23.92,0.043,-1477.6,-654.9,-861.2,0.107968,0.0576601,0.08215457,0.08150387
"2024-07-18 20:15:00",361,12.85,25.26,7.49,0,0.02,"NAN",-153.6039,"NAN",0,2897,1.438,516.3,3135,0.516,3146,23.92,0.042,-1495.5,-651.6,-884.6,0.1079975,0.05770761,0.08211929,0.0815078
"2024-07-18 20:20:00",362,12.95,25.27,7.563,0,0.02,"NAN",-148.1019,"NAN",0,2897,1.438,484.8,3118,0.516,3146,23.92,0.043,-1497.9,-648.6,-849.8,0.107537,0.05602777,0.08210367,0.08152986
"2024-07-18 20:25:00",363,12.96,25.25,7.481,0,0.02,"NAN",-149.4712,"NAN",0,2897,1.438,557.3,2595,0.516,3146,23.92,0.043,-1454,-646.8,-859.6,0.1074644,0.05586767,0.08209723,0.08149928
"2024-07-18 20:30:00",364,12.97,25.2,7.749,0,0.02,"NAN",-146.0001,"NAN",0,2897,1.438,488.1,3099,0.516,3146,23.92,0.044,-1509.9,-646.8,-850.4,0.1075682,0.05587655,0.08209878,0.08144718
"2024-07-18 20:35:00",365,12.97,25.15,7.651,0,0.02,"NAN",-142.0121,"NAN",0,2897,1.438,557.3,2619,0.516,3146,23.92,0.044,-1503.9,-649.6,-878,0.1075149,0.0559333,0.08208424,0.08143663
"2024-07-18 20:40:00",366,12.97,25.09,7.683,0,0.02,"NAN",-153.6038,"NAN",0,2897,1.438,559.8,2610,0.516,3146,23.92,0.044,-1484.2,-648.3,-862.9,0.1077241,0.0559262,0.08214504,0.08152711
"2024-07-18 20:45:00",367,12.97,25.03,7.577,0,0.02,"NAN",-153.6038,"NAN",0,2897,1.438,559.8,3124,0.516,3146,23.92,0.044,-1473.8,-645.9,-873.2,0.1075721,0.05597085,0.0821386,0.08147609
"2024-07-18 20:50:00",368,12.97,24.98,7.457,0,0.02,"NAN",-149.4712,"NAN",0,2897,1.438,558.6,2610,0.516,3146,23.92,0.044,-1501.7,-644.9,-860.8,0.1075001,0.05594128,0.08218086,0.0815407
"2024-07-18 20:55:00",369,12.97,24.93,7.673,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.438,436.2,3076,0.516,3146,23.92,0.045,-1483.6,-649.3,-853.2,0.1076137,0.0559122,0.08212787,0.0815624
"2024-07-18 21:00:00",370,12.96,24.88,7.292,0,0.02,"NAN",-151.2082,"NAN",0,2897,1.438,523.3,2648,0.516,3146,23.92,0.045,-1465.4,-648.1,-853.4,0.1075245,0.05598056,0.08210969,0.08147115
"2024-07-18 21:05:00",371,12.96,24.85,7.373,0,0.02,"NAN",-149.4712,"NAN",0,2897,1.438,562.3,2609,0.508,3146,23.92,0.046,-1461,-650.8,-863.8,0.1076189,0.05597383,0.08210599,0.08145273
"2024-07-18 21:10:00",372,12.96,24.82,7.332,0,0.02,"NAN",-151.2083,"NAN",0,2897,1.438,459.3,2686,0.516,3146,23.92,0.047,-1458.2,-644,-871.8,0.1075461,0.05595565,0.08211762,0.08146036
"2024-07-18 21:15:00",373,12.96,24.79,7.712,0,0.02,"NAN",-153.6039,"NAN",0,2897,1.438,640.7,3132,0.516,3146,23.92,0.047,-1501,-648.6,-857.6,0.1076067,0.05600679,0.08210695,0.08145058
"2024-07-18 21:20:00",374,12.96,24.77,7.482,0,0.02,"NAN",-149.4712,"NAN",0,2897,1.438,761.8,2532,0.516,3146,23.92,0.048,-1479.7,-647.4,-871.8,0.107706,0.05606973,0.08215368,0.08144838
"2024-07-18 21:25:00",375,12.96,24.74,7.399,0,0.02,"NAN",-153.6038,"NAN",0,2897,1.438,611.1,3129,0.516,3146,23.92,0.048,-1496.8,-650.4,-879.1,0.107648,0.05598557,0.08211392,0.08146662
"2024-07-18 21:30:00",376,12.96,24.72,7.531,0,0.02,"NAN",-146.0001,"NAN",0,2897,1.438,535.2,3090,0.516,3146,23.92,0.049,-1489.8,-647.2,-889.6,0.1076237,0.05598527,0.08217269,0.08145785
"2024-07-18 21:35:00",377,12.96,24.7,7.29,0,0.02,"NAN",-153.6038,"NAN",0,2897,1.438,524.5,2642,0.516,3146,23.92,0.05,-1485.1,-644,-879.4,0.107603,0.05602187,0.08218831,0.08145845
"2024-07-18 21:40:00",378,12.96,24.68,7.294,0,0.02,"NAN",-146.0001,"NAN",0,2897,1.438,537.6,2623,0.516,3146,23.92,0.051,-1501.3,-652.3,-875.5,0.1076365,0.05595601,0.08214343,0.08144879
"2024-07-18 21:45:00",379,12.96,24.67,7.449,0,0.02,"NAN",-143.7219,"NAN",0,2897,1.438,468.7,2665,0.516,3146,23.92,0.051,-1460.4,-647.8,-892.7,0.1076649,0.05603176,0.0821982,0.0815295
"2024-07-18 21:50:00",380,12.96,24.65,7.506,0,0.02,"NAN",-149.4712,"NAN",0,2897,1.438,588.2,2602,0.516,3146,23.92,0.051,-1482.7,-643.4,-887.1,0.10759,0.05602503,0.08218443,0.08155602
"2024-07-18 21:55:00",381,12.95,24.62,7.445,0,0.02,"NAN","NAN","NAN",0,2897,1.438,525.7,2612,0.516,3146,23.92,0.052,-1460.9,-649.9,-877.9,0.1076793,0.05602956,0.08215517,0.0815587
"2024-07-18 22:00:00",382,12.95,24.6,7.453,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.438,525.7,3118,0.516,3146,23.92,0.053,-1496.6,-652.5,-898.3,0.1076323,0.05609888,0.0820924,0.08155483
"2024-07-18 22:05:00",383,12.95,24.58,7.829,0,0.02,"NAN",-146.9686,"NAN",0,2897,1.438,495.8,2630,0.516,3146,23.92,0.053,-1490.6,-644.8,-871.4,0.1077094,0.05609047,0.0821588,0.08155346
"2024-07-18 22:10:00",384,12.95,24.57,7.522,0,0.02,"NAN",-151.2082,"NAN",0,2897,1.438,576.4,2547,0.516,3146,23.92,0.053,-1469.6,-645.5,-878,0.1076875,0.05603129,0.08212596,0.08151895
"2024-07-18 22:15:00",385,12.95,24.55,7.564,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.438,616.7,2556,0.508,3146,23.92,0.054,-1490.7,-656.8,-875,0.1076885,0.05606586,0.08209687,0.08153147
"2024-07-18 22:20:00",386,12.95,24.54,7.771,0,0.02,"NAN",-157.5622,"NAN",0,2897,1.438,385.4,3066,0.516,3146,23.92,0.053,-1453.2,-648.8,-871.5,0.1076718,0.0561415,0.08218557,0.0815447
"2024-07-18 22:25:00",387,12.95,24.53,7.601,0,0.02,"NAN",-144.4003,"NAN",0,2897,1.438,471.9,2637,0.516,3146,23.92,0.054,-1468.4,-646.5,-866.9,0.1077225,0.05614424,0.08220118,0.08148676
"2024-07-18 22:30:00",388,12.95,24.51,7.28,0,0.02,"NAN",-148.1019,"NAN",0,2897,1.438,618,2545,0.508,3146,23.92,0.053,-1478.5,-648.3,-892.5,0.1076334,0.05611473,0.08214736,0.0815441
"2024-07-18 22:35:00",389,12.95,24.5,7.324,0,0.02,"NAN",-143.7219,"NAN",0,2897,1.438,685.4,2461,0.516,3146,23.92,0.053,-1466.8,-647.7,-887.5,0.1076718,0.05614758,0.0821926,0.08155608
"2024-07-18 22:40:00",390,12.95,24.48,7.493,0,0.02,"NAN",-148.1019,"NAN",0,2897,1.438,525.7,3123,0.516,3146,23.92,0.053,-1517.2,-646.4,-885.8,0.1077554,0.05609018,0.08214116,0.08155233
"2024-07-18 22:45:00",391,12.95,24.46,7.578,0,0.02,"NAN","NAN","NAN",0,2897,1.438,466.6,3097,0.516,3146,23.92,0.053,-1496.9,-652.3,-885.1,0.1077236,0.05623925,0.08219069,0.08156252
