"TOA5","maricao","CR6","16534","CR6.Std.11.00","CPU:maricao_7_18_24.CR6","54765","t5minute"
"TIMESTAMP","RECORD","BattV_Min","PanelTemp_C","Enc_RH_Max","Rain_mm_Tot","Freq","piezTemp","waterLevel","suction1_33cm","suction2_66cm","suction3_99cm","wc1_33cm","wc2_66cm","wc3_99cm","wc4_130cm"
"TS","RN","Volts","Deg C","%","mm","Hz","degC","m","kPa","kPa","kPa","vol water/total vol","vol water/total vol","vol water/total vol","vol water/total vol"
"","","Min","Smp","Max","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-21 11:05:00",571,13.44,32.6,4.553,0,3079,24.96,-0.01628601,-6.9,-0.2,0,0.2954155,0.3707136,0.3703632,0.3131672
"2024-07-21 11:10:00",572,13.4,32.62,4.62,0,3079,24.96,-0.01586934,-6.9,-0.2,0,0.2952332,0.3740684,0.3706463,0.3131644
"2024-07-21 11:15:00",573,13.4,32.65,4.741,0,3079,24.96,-0.01657544,-6.9,-0.2,0,0.295239,0.3734642,0.3705194,0.3131104
"2024-07-21 11:20:00",574,13.4,32.51,4.905,0,3079,24.96,-0.01733492,-6.9,-0.2,0,0.2945433,0.3732401,0.3697997,0.3133275
"2024-07-21 11:25:00",575,13.44,32.31,4.73,0,3079,24.96,-0.01786325,-7,-0.2,0,0.2943593,0.3727282,0.3691682,0.3133212
"2024-07-21 11:30:00",576,13.48,32.11,4.703,0,3079,24.96,-0.0173869,-7,-0.2,0,0.2943715,0.3737226,0.368955,0.31326
"2024-07-21 11:35:00",577,13.49,31.9,4.848,0,3080,24.96,-0.01851444,-7.1,-0.2,0,0.2941092,0.3737881,0.3689248,0.3132935
"2024-07-21 11:40:00",578,13.49,31.7,4.755,0,3080,24.96,-0.01929115,-7.1,-0.2,0,0.2940921,0.3732998,0.3689414,0.31315
"2024-07-21 11:45:00",579,13.48,31.54,4.754,0,3080,24.96,-0.01922201,-7.2,-0.2,0,0.2938326,0.3736881,0.3689464,0.3130149
"2024-07-21 11:50:00",580,13.52,31.42,4.884,0,3080,24.96,-0.01917805,-7.2,-0.2,0,0.293655,0.3730813,0.3686158,0.3129507
"2024-07-21 11:55:00",581,13.52,31.29,4.666,0,3080,24.96,-0.01910414,-7.2,-0.2,0,0.2935437,0.3690161,0.368437,0.3131433
"2024-07-21 12:00:00",582,13.52,31.22,4.416,0,3080,24.96,-0.01919551,-7.2,-0.2,0,0.2933053,0.3727602,0.3685224,0.313156
"2024-07-21 12:05:00",583,13.45,31.43,4.308,0,3080,24.96,-0.02009491,-7.3,-0.2,0,0.2937792,0.3735082,0.3701345,0.3126022
"2024-07-21 12:10:00",584,13.44,31.77,4.261,0,3080,24.96,-0.02121458,-7.3,-0.2,0,0.2936463,0.3735114,0.3701372,0.3125558
"2024-07-21 12:15:00",585,13.4,32.04,4.636,0,3080,24.96,-0.02115657,-7.3,-0.2,0,0.293371,0.3730996,0.3704684,0.3124551
"2024-07-21 12:20:00",586,13.44,32.02,4.833,0,3080,24.96,-0.02137358,-7.4,-0.2,0,0.2928339,0.3732491,0.3693927,0.312749
"2024-07-21 12:25:00",587,13.51,31.85,4.616,0,3080,24.96,-0.02209532,-7.4,-0.2,0,0.2927466,0.3731748,0.3679605,0.3127238
"2024-07-21 12:30:00",588,13.48,31.7,4.973,0,3080,24.96,-0.022902,-7.5,-0.2,0,0.2924216,0.3727666,0.3679655,0.3128743
"2024-07-21 12:35:00",589,13.52,31.64,4.796,0,3080,24.96,-0.0231473,-7.5,-0.2,0,0.292184,0.3726833,0.3685058,0.3128839
"2024-07-21 12:40:00",590,13.52,31.55,4.953,0,3080,24.96,-0.02285809,-7.5,-0.2,0,0.29226,0.3729064,0.368458,0.3128229
"2024-07-21 12:45:00",591,13.52,31.4,5.037,0,3080,24.96,-0.0219856,-7.6,-0.2,0,0.2920853,0.3729427,0.3683496,0.3126543
"2024-07-21 12:50:00",592,13.52,31.19,4.827,0,3080,24.96,-0.02185339,-7.6,-0.2,0,0.2921433,0.3726496,0.3675812,0.3126358
"2024-07-21 12:55:00",593,13.52,31,5.125,0,3080,24.96,-0.02264291,-7.7,-0.2,0,0.2917643,0.3717999,0.3682899,0.3127107
"2024-07-21 13:00:00",594,13.56,30.85,5.18,0,3080,24.96,-0.02309415,-7.7,-0.2,0,0.2917175,0.3688522,0.3671611,0.3128434
"2024-07-21 13:05:00",595,13.44,30.94,4.787,0,3080,24.96,-0.02433954,-7.8,-0.2,0,0.2920901,0.3720446,0.3699058,0.3125594
"2024-07-21 13:10:00",596,13.44,31.15,4.997,0,3080,24.96,-0.02422955,-7.8,-0.2,0,0.2921371,0.3691471,0.369838,0.3123639
"2024-07-21 13:15:00",597,13.44,31.42,5.093,0,3080,24.96,-0.02404413,-7.9,-0.2,0,0.2917048,0.3684002,0.3698123,0.3124237
"2024-07-21 13:20:00",598,13.45,31.47,5.052,0,3080,24.96,-0.02407094,-7.9,-0.2,0,0.2910634,0.368491,0.368736,0.3125578
"2024-07-21 13:25:00",599,13.49,31.41,4.828,0,3080,24.96,-0.02495936,-7.9,-0.2,0,0.2910728,0.3715404,0.3687607,0.3125127
"2024-07-21 13:30:00",600,13.52,31.42,4.486,0,3080,24.96,-0.0255397,-7.9,-0.2,0,0.2906905,0.3721436,0.3682869,0.3125465
"2024-07-21 13:35:00",601,13.52,31.49,4.578,0,3080,24.96,-0.02533529,-8,-0.2,0,0.2906643,0.3709267,0.3682106,0.3125698
"2024-07-21 13:40:00",602,13.52,31.58,4.33,0,3080,24.96,-0.02659176,-8,-0.2,0,0.2905228,0.3716226,0.3682818,0.3124621
"2024-07-21 13:45:00",603,13.53,31.69,4.287,0,3080,24.96,-0.0266751,-8.1,-0.2,0,0.2902365,0.3679243,0.3673989,0.3125144
"2024-07-21 13:50:00",604,13.53,31.85,4.423,0,3080,24.96,-0.02702589,-8.1,-0.2,0,0.2901792,0.3715158,0.3681875,0.3124707
"2024-07-21 13:55:00",605,13.53,32.01,4.311,0,3080,24.96,-0.02773822,-8.2,-0.2,0,0.2899603,0.3723739,0.3682019,0.3122461
"2024-07-21 14:00:00",606,13.53,32.08,4.789,0,3081,24.97,-0.02818645,-8.3,-0.2,0,0.2897152,0.3720489,0.3681884,0.3124093
"2024-07-21 14:05:00",607,13.45,32.25,4.755,0,3081,24.97,-0.02965834,-8.3,-0.2,0,0.2900635,0.371259,0.3695777,0.3121129
"2024-07-21 14:10:00",608,13.41,32.47,4.554,0,3081,24.97,-0.03048868,-8.3,-0.2,0,0.2900487,0.3725313,0.3703985,0.3119064
"2024-07-21 14:15:00",609,13.41,32.62,4.692,0,3081,24.97,-0.03113656,-8.4,-0.2,0,0.2897985,0.3688187,0.3693713,0.3119274
"2024-07-21 14:20:00",610,13.41,32.53,4.956,0,3081,24.97,-0.03130166,-8.4,-0.2,0,0.2891195,0.3715403,0.368412,0.3120619
"2024-07-21 14:25:00",611,13.48,32.34,5.062,0,3081,24.97,-0.03220899,-8.5,-0.2,0,0.2889927,0.3717288,0.3686855,0.3121424
"2024-07-21 14:30:00",612,13.45,32.15,4.935,0,3081,24.97,-0.032544,-8.6,-0.2,0,0.2889962,0.3712919,0.3685749,0.312151
"2024-07-21 14:35:00",613,13.49,31.97,4.961,0,3081,24.97,-0.03258485,-8.6,-0.2,0,0.2887291,0.3714861,0.3683844,0.3121681
"2024-07-21 14:40:00",614,13.49,31.8,4.842,0,3081,24.97,-0.03335703,-8.6,-0.2,0,0.2887166,0.3714513,0.3682784,0.3120741
"2024-07-21 14:45:00",615,13.49,31.63,4.847,0,3081,24.97,-0.03316363,-8.7,-0.2,0,0.2887214,0.3716132,0.3681858,0.312124
"2024-07-21 14:50:00",616,13.52,31.43,5.271,0,3081,24.97,-0.03318563,-8.8,-0.2,0,0.2886569,0.3712622,0.3679705,0.3120281
"2024-07-21 14:55:00",617,13.52,31.24,5.098,0,3081,24.97,-0.03367468,-8.8,-0.2,0,0.2885442,0.3712214,0.3674836,0.3121036
"2024-07-21 15:00:00",618,13.48,31.08,5.152,0,3081,24.97,-0.03419201,-8.8,-0.2,0,0.2883886,0.3706502,0.3679256,0.311901
"2024-07-21 15:05:00",619,13.29,31.14,5.217,0,3081,24.97,-0.03459782,-8.9,-0.2,0,0.2887934,0.3715147,0.3697075,0.3113855
"2024-07-21 15:10:00",620,13.25,31.27,5.024,0,3081,24.97,-0.03607909,-9,-0.2,0,0.2887694,0.3703961,0.3693212,0.3113222
"2024-07-21 15:15:00",621,13.2,31.36,5.046,0,3081,24.97,-0.03652409,-9,-0.2,0,0.2886478,0.37149,0.3689076,0.3111157
"2024-07-21 15:20:00",622,13.49,31.26,5.005,0,3081,24.97,-0.03749587,-9,-0.2,0,0.2879263,0.3709589,0.367372,0.3117459
"2024-07-21 15:25:00",623,13.48,31.11,4.891,0,3081,24.97,-0.03732618,-9.1,-0.2,0,0.2877861,0.3709492,0.3681813,0.31178
"2024-07-21 15:30:00",624,13.48,30.97,5.354,0,3082,24.97,-0.03845672,-9.2,-0.2,0,0.287661,0.3709506,0.3680484,0.3119208
"2024-07-21 15:35:00",625,13.48,30.84,5.285,0,3082,24.97,-0.03980586,-9.2,-0.2,0,0.287568,0.3712523,0.3672448,0.3118927
"2024-07-21 15:40:00",626,13.52,30.69,4.962,0,3082,24.97,-0.04032474,-9.3,-0.2,0,0.2874399,0.371197,0.3675991,0.3119517
"2024-07-21 15:45:00",627,13.53,30.54,5.358,0,3082,24.97,-0.04123679,-9.4,-0.2,0,0.2873412,0.3710838,0.3676624,0.3119789
"2024-07-21 15:50:00",628,13.53,30.39,5.098,0,3082,24.97,-0.04182173,-9.5,-0.2,0,0.2870896,0.3712488,0.3676536,0.3117789
"2024-07-21 15:55:00",629,13.49,30.25,5.309,0,3082,24.97,-0.04224791,-9.5,-0.2,0,0.2870674,0.3697654,0.3669729,0.3118446
"2024-07-21 16:00:00",630,13.49,30.12,5.173,0,3082,24.97,-0.04169761,-9.5,-0.2,0,0.2869083,0.3704875,0.3676262,0.3118033
"2024-07-21 16:05:00",631,13.25,30.18,5.328,0,3082,24.97,-0.04191148,-9.6,-0.2,0,0.2873684,0.3708434,0.3689659,0.310948
"2024-07-21 16:10:00",632,13.16,30.32,5.052,0,3082,24.97,-0.04151538,-9.6,-0.2,0,0.2873886,0.3674794,0.3685644,0.3108284
"2024-07-21 16:15:00",633,13.13,30.42,5.483,0,3082,24.97,-0.04145102,-9.7,-0.2,0,0.2870448,0.3666061,0.3684743,0.3107687
"2024-07-21 16:20:00",634,13.36,30.33,5.169,0,3082,24.97,-0.04090076,-9.8,-0.2,0,0.2864931,0.3656681,0.3689206,0.3115813
"2024-07-21 16:25:00",635,13.52,30.2,5.335,0,3082,24.97,-0.04181745,-9.8,-0.2,0,0.2864513,0.3704052,0.3674144,0.3118429
"2024-07-21 16:30:00",636,13.56,30.06,5.49,0,3082,24.97,-0.04281113,-9.9,-0.2,0,0.2864034,0.3703944,0.3665472,0.3117957
"2024-07-21 16:35:00",637,13.55,29.92,5.258,0,3082,24.97,-0.04227667,-10,-0.2,0,0.2863151,0.3706434,0.3671196,0.3117205
"2024-07-21 16:40:00",638,13.55,29.78,5.216,0,3082,24.97,-0.04262887,-10,-0.2,0,0.2861399,0.3703132,0.3670693,0.311856
"2024-07-21 16:45:00",639,13.54,29.68,5.291,0,3082,24.97,-0.04202672,-10.1,-0.2,0,0.2859496,0.3663126,0.3671174,0.3117807
"2024-07-21 16:50:00",640,13.56,29.57,5.175,0,3082,24.97,-0.04126888,-10.1,-0.2,0,0.2859935,0.3705099,0.366825,0.3117344
"2024-07-21 16:55:00",641,13.56,29.49,5.386,0,3082,24.97,-0.04119342,-10.2,-0.2,0,0.2858586,0.3702353,0.3667549,0.311951
"2024-07-21 17:00:00",642,13.56,29.41,5.271,0,3082,24.97,-0.04100014,-10.2,-0.2,0,0.2858798,0.3702998,0.3659905,0.3119415
"2024-07-21 17:05:00",643,13.21,29.52,5.207,0,3082,24.97,-0.04040434,-10.3,-0.2,0,0.2865151,0.37058,0.3684955,0.3109659
"2024-07-21 17:10:00",644,13.17,29.69,5.453,0,3082,24.97,-0.03985553,-10.3,-0.2,0,0.2864362,0.3703204,0.3682075,0.3107838
"2024-07-21 17:15:00",645,13.16,29.86,5.61,0,3082,24.97,-0.04052548,-10.3,-0.2,0,0.2861564,0.3703153,0.3682226,0.3107587
"2024-07-21 17:20:00",646,13.33,29.85,5.212,0,3082,24.97,-0.0403809,-10.4,-0.2,0,0.2855987,0.3696275,0.3693256,0.3112332
"2024-07-21 17:25:00",647,13.52,29.78,5.444,0,3082,24.97,-0.04007905,-10.4,-0.2,0,0.2853873,0.3697842,0.3675118,0.3117369
"2024-07-21 17:30:00",648,13.56,29.68,5.579,0,3082,24.97,-0.03958064,-10.5,-0.2,0,0.2852545,0.3695968,0.3667415,0.3118253
"2024-07-21 17:35:00",649,13.56,29.57,5.203,0,3082,24.97,-0.03918283,-10.5,-0.2,0,0.2852918,0.3658214,0.3667595,0.311834
"2024-07-21 17:40:00",650,13.56,29.44,5.457,0,3082,24.97,-0.03956661,-10.6,-0.2,0,0.2852941,0.3699771,0.3667743,0.3117583
"2024-07-21 17:45:00",651,13.56,29.31,5.48,0,3082,24.97,-0.03873015,-10.6,-0.2,0,0.2852522,0.3706691,0.3660355,0.3116871
"2024-07-21 17:50:00",652,13.55,29.18,5.515,0,3082,24.97,-0.03824117,-10.7,-0.2,0,0.2850601,0.3697008,0.3665578,0.3117363
"2024-07-21 17:55:00",653,13.56,29.04,5.552,0,3082,24.97,-0.0386108,-10.7,-0.2,0,0.2849536,0.3699002,0.366372,0.3118641
"2024-07-21 18:00:00",654,13.56,28.92,5.917,0,3082,24.97,-0.03860132,-10.8,-0.2,0,0.285064,0.370617,0.3659031,0.311729
"2024-07-21 18:05:00",655,13.13,28.95,5.701,0,3082,24.97,-0.03848664,-10.9,-0.2,0,0.285442,0.3706533,0.3680386,0.3108503
"2024-07-21 18:10:00",656,13.01,29.02,5.771,0,3082,24.97,-0.03804495,-10.9,-0.2,0,0.2855755,0.3704837,0.3675312,0.3107314
"2024-07-21 18:15:00",657,12.98,29.07,5.8,0,3082,24.97,-0.03798361,-10.9,-0.2,0,0.2854856,0.3697709,0.3676053,0.3105446
"2024-07-21 18:20:00",658,13.13,28.94,5.76,0,3081,24.97,-0.03744115,-11,-0.2,0,0.2849522,0.3684638,0.3684868,0.3110132
"2024-07-21 18:25:00",659,13.17,28.76,5.838,0,3082,24.97,-0.03809841,-11,-0.2,0,0.2849393,0.368919,0.3688955,0.3110026
"2024-07-21 18:30:00",660,13.17,28.58,5.915,0,3082,24.97,-0.03795381,-11.1,-0.2,0,0.2847619,0.3649356,0.3690997,0.3109941
"2024-07-21 18:35:00",661,13.2,28.41,5.968,0,3081,24.97,-0.03748372,-11.2,-0.2,0,0.2848569,0.3651019,0.3689904,0.3111751
"2024-07-21 18:40:00",662,13.17,28.24,5.547,0,3081,24.97,-0.03715828,-11.2,-0.2,0,0.2848437,0.3683389,0.369011,0.3111383
"2024-07-21 18:45:00",663,13.17,28.07,6.047,0,3081,24.97,-0.03643813,-11.2,-0.2,0,0.2847877,0.3670506,0.3689376,0.311155
"2024-07-21 18:50:00",664,13.17,27.91,5.816,0,3081,24.97,-0.03566614,-11.3,-0.2,0,0.2846505,0.3691102,0.3687389,0.3109915
"2024-07-21 18:55:00",665,13.17,27.76,5.875,0,3081,24.97,-0.03575896,-11.3,-0.2,0,0.2846146,0.3693567,0.3684164,0.3109671
"2024-07-21 19:00:00",666,13.16,27.6,5.997,0,3081,24.97,-0.03525581,-11.3,-0.2,0,0.2848132,0.3695885,0.3685761,0.3108872
"2024-07-21 19:05:00",667,12.98,27.62,6.039,0,3081,24.97,-0.03487225,-11.4,-0.2,0,0.2854704,0.3697472,0.3673201,0.310473
"2024-07-21 19:10:00",668,12.94,27.68,5.982,0,3081,24.97,-0.03400282,-11.4,-0.2,0,0.2852781,0.3677772,0.3674724,0.3104451
"2024-07-21 19:15:00",669,12.94,27.73,6.008,0,3081,24.97,-0.03365703,-11.5,-0.2,0,0.2854249,0.3702424,0.3672962,0.3105444
"2024-07-21 19:20:00",670,13.08,27.58,6.203,0,3081,24.97,-0.03235197,-11.6,-0.2,0,0.2847237,0.3685992,0.3678528,0.3107932
"2024-07-21 19:25:00",671,13.12,27.4,5.768,0,3081,24.97,-0.03295263,-11.6,-0.2,0,0.2845907,0.3692033,0.3681763,0.310818
"2024-07-21 19:30:00",672,13.13,27.21,5.912,0,3081,24.97,-0.03301873,-11.7,-0.2,0,0.2847625,0.3680153,0.3681016,0.3109665
"2024-07-21 19:35:00",673,13.13,27.04,6.097,0,3081,24.97,-0.03370106,-11.7,-0.2,0,0.2848196,0.3685994,0.3681062,0.3110314
"2024-07-21 19:40:00",674,13.13,26.87,5.996,0,3081,24.97,-0.033448,-11.8,-0.2,0,0.284701,0.3687053,0.367909,0.3110358
"2024-07-21 19:45:00",675,13.13,26.72,5.958,0,3081,24.97,-0.03251408,-11.8,-0.2,0,0.2846307,0.3676946,0.3683202,0.3110551
"2024-07-21 19:50:00",676,13.13,26.58,6.468,0,3081,24.97,-0.0319606,-11.9,-0.2,0,0.2848219,0.3687121,0.3678265,0.3109311
"2024-07-21 19:55:00",677,13.13,26.45,6.488,0,3081,24.97,-0.03116036,-11.9,-0.2,0,0.2846662,0.3692867,0.3679371,0.3109306
"2024-07-21 20:00:00",678,13.13,26.33,6.27,0,3081,24.97,-0.03112737,-11.9,-0.2,0,0.2846516,0.3686954,0.3681585,0.3110383
"2024-07-21 20:05:00",679,12.94,26.39,6.54,0,3081,24.97,-0.02991991,-12,-0.2,0,0.2852231,0.3696284,0.3668629,0.3107068
"2024-07-21 20:10:00",680,12.94,26.49,6.172,0,3081,24.97,-0.02968412,-12.1,-0.2,0,0.2853131,0.3679031,0.3669992,0.3106043
"2024-07-21 20:15:00",681,12.9,26.59,6.429,0,3081,24.97,-0.02912913,-12.1,-0.2,0,0.285427,0.3686314,0.3672497,0.3104634
"2024-07-21 20:20:00",682,13.02,26.5,6.15,0,3081,24.97,-0.0281512,-12.1,-0.2,0,0.2847847,0.3691397,0.3678465,0.3107696
"2024-07-21 20:25:00",683,13.05,26.36,6.206,0,3080,24.97,-0.02741996,-12.2,-0.2,0,0.2846718,0.3689476,0.3677902,0.3107605
"2024-07-21 20:30:00",684,13.06,26.24,6.241,0,3080,24.97,-0.02700498,-12.2,-0.2,0,0.284676,0.3656318,0.3674563,0.3107407
"2024-07-21 20:35:00",685,13.07,26.12,6.45,0,3080,24.97,-0.0267881,-12.3,-0.2,0,0.2846947,0.3695123,0.367678,0.3109489
"2024-07-21 20:40:00",686,13.1,26,6.225,0,3080,24.97,-0.02668118,-12.3,-0.2,0,0.2848102,0.3642142,0.3674688,0.3109839
"2024-07-21 20:45:00",687,13.09,25.89,6.195,0,3080,24.97,-0.02618439,-12.3,-0.2,0,0.2847617,0.3688264,0.3679583,0.3109397
"2024-07-21 20:50:00",688,13.09,25.78,6.595,0,3080,24.97,-0.02543912,-12.4,-0.2,0,0.2846968,0.3678971,0.3677648,0.3108565
"2024-07-21 20:55:00",689,13.1,25.68,6.133,0,3080,24.97,-0.02431807,-12.5,-0.2,0,0.2848573,0.3691273,0.3679239,0.3108072
"2024-07-21 21:00:00",690,13.09,25.58,6.408,0,3080,24.97,-0.02408064,-12.5,-0.2,0,0.2848666,0.3690048,0.367568,0.311006
"2024-07-21 21:05:00",691,13.08,25.49,6.257,0,3080,24.97,-0.02356179,-12.6,-0.2,0,0.2849424,0.3686824,0.3677212,0.310864
"2024-07-21 21:10:00",692,13.1,25.41,6.403,0,3080,24.97,-0.02360115,-12.6,-0.2,0,0.2848928,0.3682002,0.3678847,0.3107874
"2024-07-21 21:15:00",693,13.08,25.33,6.611,0,3080,24.97,-0.02358709,-12.7,-0.2,0,0.2849245,0.3693935,0.3679076,0.3107995
"2024-07-21 21:20:00",694,13.1,25.27,6.322,0,3080,24.97,-0.0234393,-12.7,-0.2,0,0.2849085,0.3687376,0.3678417,0.3107885
"2024-07-21 21:25:00",695,13.07,25.2,6.228,0,3080,24.97,-0.02318148,-12.7,-0.2,0,0.2849574,0.3686463,0.3678601,0.3108023
"2024-07-21 21:30:00",696,13.08,25.15,6.336,0,3080,24.97,-0.02318625,-12.8,-0.2,0,0.28497,0.3688294,0.3678961,0.3107996
"2024-07-21 21:35:00",697,13.09,25.09,6.344,0,3080,24.97,-0.02306214,-12.8,-0.2,0,0.284986,0.3692855,0.3678439,0.310937
"2024-07-21 21:40:00",698,13.08,25.04,6.569,0,3080,24.97,-0.02239391,-12.9,-0.2,0,0.2848932,0.3691429,0.367757,0.3108247
"2024-07-21 21:45:00",699,13.07,24.98,6.783,0,3080,24.97,-0.02221473,-12.9,-0.2,0,0.2848124,0.3688025,0.3676206,0.3108531
"2024-07-21 21:50:00",700,13.07,24.93,6.685,0,3080,24.97,-0.02142706,-12.9,-0.2,0,0.2848163,0.3693663,0.3678038,0.3108072
"2024-07-21 21:55:00",701,13.06,24.88,6.27,0,3080,24.97,-0.02114874,-13,-0.2,0,0.2849759,0.3688269,0.3678725,0.3107658
"2024-07-21 22:00:00",702,13.07,24.83,6.307,0,3080,24.97,-0.02171331,-13,-0.2,0,0.2848538,0.3637397,0.3678156,0.3109256
"2024-07-21 22:05:00",703,13.06,24.78,6.861,0,3080,24.97,-0.02230145,-13,-0.2,0,0.2849977,0.3686247,0.3678642,0.3108527
"2024-07-21 22:10:00",704,13.06,24.74,6.536,0,3080,24.97,-0.02262543,-13.1,-0.2,0,0.2850164,0.3686675,0.3677807,0.3109009
"2024-07-21 22:15:00",705,13.06,24.69,6.647,0,3080,24.97,-0.02274025,-13.2,-0.2,0,0.2849495,0.3692862,0.3676132,0.3108642
"2024-07-21 22:20:00",706,13.05,24.65,6.492,0,3080,24.97,-0.02233627,-13.2,-0.2,0,0.2850056,0.3673646,0.3677264,0.3107763
"2024-07-21 22:25:00",707,13.05,24.61,6.759,0,3080,24.97,-0.02232854,-13.3,-0.2,0,0.2850345,0.3642113,0.3677629,0.3108147
"2024-07-21 22:30:00",708,13.06,24.57,6.773,0,3080,24.97,-0.02280648,-13.3,-0.2,0,0.2849827,0.3637907,0.3678706,0.310812
"2024-07-21 22:35:00",709,13.06,24.54,6.896,0,3080,24.97,-0.02242459,-13.3,-0.2,0,0.2849106,0.3685606,0.3676074,0.3107778
"2024-07-21 22:40:00",710,13.06,24.53,6.314,0,3080,24.97,-0.02133648,-13.4,-0.2,0,0.2848817,0.3677171,0.3678069,0.3107724
"2024-07-21 22:45:00",711,13.05,24.52,6.535,0,3080,24.97,-0.02245289,-13.4,-0.2,0,0.285005,0.3684702,0.3677686,0.3109128
"2024-07-21 22:50:00",712,13.05,24.52,6.305,0,3080,24.97,-0.02084918,-13.5,-0.2,0,0.2849573,0.3685911,0.3677375,0.3108341
"2024-07-21 22:55:00",713,13.05,24.51,6.437,0,3080,24.97,-0.02071405,-13.5,-0.2,0,0.2849014,0.368749,0.3677675,0.310908
"2024-07-21 23:00:00",714,13.05,24.5,6.472,0,3080,24.97,-0.02082732,-13.5,-0.2,0,0.2848473,0.3632227,0.3675287,0.3110163
"2024-07-21 23:05:00",715,13.06,24.49,6.512,0,3080,24.97,-0.02073151,-13.5,-0.2,0,0.2848626,0.3637547,0.3677948,0.3109022
"2024-07-21 23:10:00",716,13.06,24.47,6.626,0,3080,24.97,-0.02035259,-13.7,-0.2,0,0.2848862,0.3686118,0.3677667,0.3109444
"2024-07-21 23:15:00",717,13.06,24.45,6.727,0,3080,24.97,-0.02017502,-13.7,-0.2,0,0.2850593,0.3685262,0.3675862,0.3108214
"2024-07-21 23:20:00",718,13.06,24.43,6.69,0,3080,24.97,-0.02115616,-13.7,-0.2,0,0.2850294,0.3683345,0.3675718,0.3109396
"2024-07-21 23:25:00",719,13.06,24.41,6.709,0,3080,24.97,-0.02119873,-13.8,-0.2,0,0.2850043,0.3690171,0.3674003,0.3108537
"2024-07-21 23:30:00",720,13.05,24.38,6.508,0,3080,24.97,-0.02213438,-13.8,-0.2,0,0.2849159,0.3643274,0.3675756,0.3107476
"2024-07-21 23:35:00",721,13.04,24.35,6.955,0,3080,24.97,-0.02201657,-13.8,-0.2,0,0.284902,0.369146,0.3673786,0.3109366
"2024-07-21 23:40:00",722,13.05,24.32,6.417,0,3080,24.97,-0.02251977,-13.9,-0.2,0,0.2849649,0.3686742,0.3672435,0.3109264
"2024-07-21 23:45:00",723,13.05,24.28,6.666,0,3080,24.97,-0.0227384,-13.9,-0.2,0,0.2849311,0.368311,0.3674106,0.3109866
"2024-07-21 23:50:00",724,13.06,24.24,6.999,0,3080,24.97,-0.02333907,-14,-0.2,0,0.2849553,0.3683421,0.3674464,0.3109186
"2024-07-21 23:55:00",725,13.04,24.2,6.517,0,3080,24.97,-0.02356405,-14,-0.2,0,0.2851095,0.3679738,0.367373,0.3107483
"2024-07-22 00:00:00",726,13.03,24.16,6.546,0,3080,24.97,-0.02386123,-14,-0.2,0,0.2850078,0.368301,0.3675201,0.3109177
"2024-07-22 00:05:00",727,13.04,24.13,6.439,0,3080,24.97,-0.02454368,-14.1,-0.2,0,0.2851188,0.3685717,0.3675948,0.3108059
"2024-07-22 00:10:00",728,13.02,24.09,6.607,0,3080,24.97,-0.02506412,-14.1,-0.2,0,0.2850299,0.3633789,0.3674842,0.3108688
"2024-07-22 00:15:00",729,13.03,24.06,6.535,0,3080,24.97,-0.02564918,-14.1,-0.2,0,0.2849261,0.3650951,0.3673416,0.3109577
"2024-07-22 00:20:00",730,13.03,24.03,6.472,0,3080,24.97,-0.02624996,-14.2,-0.2,0,0.2850028,0.36818,0.367533,0.3107944
"2024-07-22 00:25:00",731,13.04,24.01,6.53,0,3080,24.97,-0.02683018,-14.2,-0.2,0,0.2849858,0.3686147,0.3673972,0.3107821
"2024-07-22 00:30:00",732,13.02,24,6.906,0,3080,24.97,-0.02720601,-14.3,-0.2,0,0.2851683,0.3688742,0.3673303,0.3107752
"2024-07-22 00:35:00",733,13.02,23.98,6.966,0,3080,24.97,-0.02778317,-14.3,-0.2,0,0.2850441,0.3686799,0.3670139,0.3107206
"2024-07-22 00:40:00",734,13.01,23.96,6.934,0,3081,24.97,-0.02827067,-14.4,-0.2,0,0.2850048,0.3684447,0.3674778,0.3109295
"2024-07-22 00:45:00",735,13.02,23.94,7.019,0,3081,24.97,-0.02852703,-14.4,-0.2,0,0.2850058,0.3685305,0.3673907,0.3109427
"2024-07-22 00:50:00",736,13.01,23.91,6.532,0,3081,24.97,-0.02955709,-14.4,-0.2,0,0.2850015,0.3635584,0.36748,0.3109363
"2024-07-22 00:55:00",737,13,23.88,6.987,0,3081,24.97,-0.03040148,-14.4,-0.2,0,0.2851508,0.3686113,0.3674175,0.3109026
"2024-07-22 01:00:00",738,13.01,23.84,7.007,0,3081,24.97,-0.03125056,-14.5,-0.2,0,0.2850872,0.368528,0.3675326,0.310726
"2024-07-22 01:05:00",739,13.01,23.8,6.755,0,3081,24.97,-0.031996,-14.5,-0.2,0,0.285032,0.3688753,0.3674155,0.3107308
"2024-07-22 01:10:00",740,13.02,23.76,6.527,0,3081,24.97,-0.03247087,-14.5,-0.2,0,0.2851868,0.3689132,0.3672841,0.3107114
"2024-07-22 01:15:00",741,13.01,23.73,6.571,0,3081,24.97,-0.03335467,-14.6,-0.2,0,0.2852165,0.3679619,0.367031,0.3107426
"2024-07-22 01:20:00",742,13.01,23.7,7.053,0,3081,24.97,-0.0336,-14.6,-0.2,0,0.2852284,0.3687906,0.3673785,0.3109022
